customer_id,channel,acquisition_date,cac,active_months
8561,google,2023-04-19,1089.03,12
8562,organic,2023-05-01,161.69,9
8563,organic,2023-01-31,197.57,6
8564,instagram,2023-06-19,1181.72,8
8565,instagram,2023-03-05,1120.15,6
8566,organic,2023-04-16,187.89,12
8567,referral,2023-06-02,284.13,1
8568,organic,2023-01-31,147.07,10
8569,google,2023-01-30,1108.28,1
8570,coupon_site,2023-04-26,368.16,1
8571,organic,2023-01-24,240.17,12
8572,organic,2023-06-05,180.93,2
8573,instagram,2023-03-01,1211.78,12
8574,instagram,2023-06-29,1208.21,11
8575,referral,2023-01-14,388.56,1
8576,instagram,2023-01-01,1498.73,4
8577,coupon_site,2023-06-13,436.78,3
8578,coupon_site,2023-05-25,474.63,1
8579,referral,2023-03-17,450.05,6
8580,organic,2023-02-06,197.23,11
8581,referral,2023-03-18,369.09,12
8582,referral,2023-05-25,396.52,4
8583,organic,2023-03-10,239.83,1
8584,instagram,2023-01-15,1286.76,1
8585,coupon_site,2023-04-14,288.7,1
8586,coupon_site,2023-05-28,515.03,6
8587,organic,2023-01-10,163.13,1
8588,organic,2023-01-21,175.17,8
8589,google,2023-01-31,1027.96,1
8590,instagram,2023-06-28,1181.42,5
8591,instagram,2023-01-26,869.89,12
8592,organic,2023-04-03,224.38,5
8593,instagram,2023-03-04,1141.37,4
8594,google,2023-01-06,788.53,3
8595,google,2023-02-17,856.73,1
8596,google,2023-01-22,1053.4,1
8597,organic,2023-01-11,142.9,7
8598,referral,2023-04-19,312.38,4
8599,instagram,2023-04-09,1303.73,1
8600,coupon_site,2023-05-21,438.27,6
8601,instagram,2023-05-18,1507.88,1
8602,coupon_site,2023-02-20,407.54,1
8603,instagram,2023-05-17,1389.31,1
8604,coupon_site,2023-06-27,478.2,1
8605,organic,2023-02-07,151.7,7
8606,coupon_site,2023-05-20,418.74,1
8607,referral,2023-01-29,384.64,1
8608,google,2023-03-08,644.94,11
8609,coupon_site,2023-06-27,477.91,2
8610,instagram,2023-01-25,1326.3,1
8611,organic,2023-03-22,198.96,4
8612,referral,2023-01-25,333.01,10
8613,google,2023-06-14,805.97,8
8614,coupon_site,2023-05-06,339.39,1
8615,instagram,2023-01-03,1345.84,10
8616,referral,2023-03-22,361.4,8
8617,instagram,2023-01-03,1072.79,8
8618,instagram,2023-02-26,1382.35,5
8619,instagram,2023-05-24,845.66,10
8620,coupon_site,2023-06-20,391.63,4
8621,referral,2023-02-14,404.11,12
8622,google,2023-03-20,678.44,8
8623,organic,2023-04-09,232.49,4
8624,instagram,2023-04-03,1238.59,12
8625,organic,2023-01-06,166.03,4
8626,google,2023-02-13,682.88,1
8627,organic,2023-02-09,235.19,1
8628,coupon_site,2023-04-14,317.89,1
8629,referral,2023-04-02,372.26,1
8630,google,2023-06-08,889.4,12
8631,coupon_site,2023-02-02,355.77,1
8632,organic,2023-05-11,217.33,8
8633,google,2023-04-21,687.09,1
8634,instagram,2023-01-23,1320.56,3
8635,referral,2023-01-18,395.97,1
8636,coupon_site,2023-04-20,282.13,2
8637,instagram,2023-01-17,1467.81,1
8638,instagram,2023-06-28,1348.79,4
8639,instagram,2023-03-10,1547.64,2
8640,google,2023-05-29,806.26,1
8641,coupon_site,2023-06-21,303.79,5
8642,organic,2023-05-08,225.01,12
8643,organic,2023-06-06,175.63,5
8644,organic,2023-02-13,243.43,12
8645,instagram,2023-06-13,1385.92,1
8646,referral,2023-05-15,316.09,6
8647,instagram,2023-06-01,857.8,7
8648,coupon_site,2023-01-05,362.19,1
8649,organic,2023-04-28,218.33,12
8650,instagram,2023-05-14,1428.47,1
8651,organic,2023-02-02,215.84,12
8652,coupon_site,2023-04-24,398.05,1
8653,coupon_site,2023-02-24,392.45,1
8654,coupon_site,2023-03-24,346.7,5
8655,instagram,2023-01-28,1095.52,9
8656,google,2023-02-17,880.59,2
8657,instagram,2023-04-12,989.18,3
8658,google,2023-06-02,1052.6,1
8659,coupon_site,2023-02-07,318.84,8
8660,google,2023-05-14,732.77,3
8661,organic,2023-06-15,203.41,12
8662,instagram,2023-06-06,900.13,8
8663,organic,2023-02-26,246.61,12
8664,coupon_site,2023-06-06,341.21,3
8665,google,2023-03-18,1112.47,1
8666,instagram,2023-03-09,1477.48,5
8667,referral,2023-05-13,287.36,5
8668,referral,2023-03-07,245.66,2
8669,instagram,2023-06-01,887.35,8
8670,instagram,2023-04-25,1173.05,4
8671,google,2023-03-31,976.85,4
8672,google,2023-05-06,899.03,12
8673,instagram,2023-04-29,1476.44,2
8674,instagram,2023-02-02,1408.35,5
8675,google,2023-05-30,820.92,2
8676,referral,2023-02-20,413.49,7
8677,google,2023-06-25,796.4,2
8678,google,2023-06-02,735.97,4
8679,instagram,2023-03-29,948.65,6
8680,instagram,2023-05-08,1356.67,12
8681,google,2023-01-16,864.28,5
8682,instagram,2023-04-15,1434.33,2
8683,google,2023-06-22,1059.42,3
8684,referral,2023-01-17,322.75,1
8685,google,2023-03-28,1070.78,3
8686,referral,2023-02-11,323.57,9
8687,google,2023-05-28,663.47,10
8688,referral,2023-03-24,395.87,12
8689,coupon_site,2023-02-14,378.45,1
8690,coupon_site,2023-04-16,456.41,3
8691,organic,2023-04-17,180.13,7
8692,google,2023-05-26,729.13,3
8693,google,2023-02-25,925.36,6
8694,organic,2023-05-07,212.74,4
8695,google,2023-04-12,1159.08,2
8696,referral,2023-06-02,278.91,5
8697,referral,2023-01-31,397.08,12
8698,organic,2023-05-02,226.62,2
8699,coupon_site,2023-05-14,448.3,4
8700,google,2023-01-23,814.96,11
8701,instagram,2023-03-15,1114.13,8
8702,organic,2023-05-14,209.24,8
8703,google,2023-06-06,1062.46,5
8704,coupon_site,2023-05-12,490.59,1
8705,instagram,2023-01-29,1052.35,7
8706,organic,2023-04-28,231.83,12
8707,referral,2023-01-10,393.54,1
8708,coupon_site,2023-02-11,513.53,1
8709,organic,2023-06-04,211.28,7
8710,organic,2023-06-08,191.6,11
8711,coupon_site,2023-01-04,316.88,1
8712,instagram,2023-06-18,985.08,6
8713,coupon_site,2023-05-11,488.02,1
8714,organic,2023-03-30,150.75,11
8715,coupon_site,2023-02-23,481.39,2
8716,coupon_site,2023-06-05,483.73,2
8717,referral,2023-03-28,380.16,12
8718,coupon_site,2023-01-04,441.56,7
8719,organic,2023-02-13,221.79,12
8720,referral,2023-03-07,329.35,2
8721,referral,2023-01-14,454.28,12
8722,referral,2023-06-01,307.88,1
8723,organic,2023-05-14,232.4,5
8724,instagram,2023-06-07,1517.21,1
8725,coupon_site,2023-01-18,306.3,1
8726,coupon_site,2023-03-03,316.19,1
8727,referral,2023-06-02,408.35,12
8728,instagram,2023-02-18,1433.32,12
8729,google,2023-03-19,1094.33,3
8730,referral,2023-06-20,366.79,5
8731,google,2023-03-17,1163.54,1
8732,coupon_site,2023-05-27,518.6,1
8733,coupon_site,2023-05-30,337.97,3
8734,instagram,2023-04-04,1041.5,10
8735,instagram,2023-01-13,1058.03,2
8736,referral,2023-03-05,405.95,10
8737,organic,2023-03-28,172.84,6
8738,organic,2023-02-24,183.89,1
8739,instagram,2023-02-27,958.98,1
8740,coupon_site,2023-04-06,510.99,1
8741,coupon_site,2023-01-08,293.8,1
8742,instagram,2023-02-16,1400.54,2
8743,instagram,2023-03-05,1012.11,3
8744,coupon_site,2023-05-22,341.58,1
8745,coupon_site,2023-04-02,519.49,7
8746,organic,2023-03-03,163.01,6
8747,instagram,2023-05-07,1154.74,12
8748,google,2023-02-08,649.08,3
8749,organic,2023-05-21,150.64,5
8750,coupon_site,2023-06-22,388.3,4
8751,referral,2023-05-14,430.25,1
8752,referral,2023-04-21,279.99,1
8753,instagram,2023-03-09,1540.74,5
8754,google,2023-05-02,1130.22,4
8755,google,2023-05-02,948.95,2
8756,organic,2023-01-03,195.84,12
8757,google,2023-02-28,1111.31,10
8758,instagram,2023-03-20,1023.87,12
8759,coupon_site,2023-04-20,481.55,1
8760,instagram,2023-06-19,1267.91,5
8761,coupon_site,2023-04-11,518.87,2
8762,organic,2023-01-10,259.78,12
8763,instagram,2023-03-03,1119.9,11
8764,organic,2023-01-16,183.86,12
8765,google,2023-04-06,718.37,5
8766,organic,2023-06-09,245.21,1
8767,google,2023-05-24,883.36,12
8768,referral,2023-06-22,295.78,1
8769,coupon_site,2023-05-10,366.55,1
8770,instagram,2023-03-22,1050.53,2
8771,instagram,2023-01-22,1048.81,2
8772,google,2023-03-04,633.56,4
8773,google,2023-02-14,691.95,2
8774,coupon_site,2023-04-16,495.47,4
8775,instagram,2023-06-10,1110.06,1
8776,instagram,2023-03-19,1335.19,3
8777,referral,2023-03-27,437.99,2
8778,coupon_site,2023-01-15,408.85,2
8779,organic,2023-04-16,155.59,1
8780,referral,2023-04-01,329.04,11
8781,organic,2023-03-04,243.99,7
8782,organic,2023-06-05,217.74,8
8783,organic,2023-02-27,200.07,2
8784,google,2023-02-01,1033.59,1
8785,organic,2023-06-22,177.14,6
8786,organic,2023-06-24,144.37,4
8787,instagram,2023-05-06,964.82,2
8788,instagram,2023-04-19,1008.02,11
8789,google,2023-05-14,801.71,2
8790,google,2023-03-12,1014.38,4
8791,google,2023-02-27,814.34,12
8792,coupon_site,2023-05-30,435.81,1
8793,instagram,2023-01-03,981.16,12
8794,coupon_site,2023-04-25,434.07,1
8795,google,2023-04-13,946.19,2
8796,instagram,2023-04-24,1362.62,4
8797,referral,2023-05-20,322.77,1
8798,coupon_site,2023-03-22,509.51,1
8799,coupon_site,2023-06-13,361.09,1
8800,referral,2023-06-26,264.16,12
8801,coupon_site,2023-01-15,377.71,1
8802,referral,2023-05-01,379.63,7
8803,referral,2023-04-05,318.22,12
8804,instagram,2023-04-11,1132.94,12
8805,coupon_site,2023-03-19,353.17,1
8806,instagram,2023-01-27,913.01,11
8807,organic,2023-06-24,172.84,4
8808,instagram,2023-02-05,1390.34,12
8809,referral,2023-03-12,440.08,12
8810,google,2023-02-05,752.61,4
8811,coupon_site,2023-03-12,423.67,1
8812,instagram,2023-06-24,1096.7,11
8813,coupon_site,2023-05-14,427.49,1
8814,organic,2023-06-11,224.2,2
8815,instagram,2023-06-29,1378.68,12
8816,referral,2023-06-09,364.27,12
8817,google,2023-02-20,676.05,1
8818,referral,2023-03-20,256.94,8
8819,organic,2023-05-23,168.98,10
8820,coupon_site,2023-03-17,452.25,1
8821,organic,2023-02-02,231.33,7
8822,google,2023-04-24,970.25,12
8823,instagram,2023-01-13,1393.26,3
8824,organic,2023-02-20,174.1,12
8825,organic,2023-01-03,245.93,12
8826,instagram,2023-06-18,1332.69,10
8827,instagram,2023-02-28,1435.04,4
8828,organic,2023-05-28,201.82,12
8829,coupon_site,2023-06-02,409.72,2
8830,organic,2023-02-18,256.38,1
8831,google,2023-01-10,1097.58,5
8832,google,2023-03-05,654.46,1
8833,instagram,2023-02-12,1328.17,7
8834,coupon_site,2023-03-05,423.71,1
8835,referral,2023-03-24,391.12,3
8836,instagram,2023-05-21,1545.79,3
8837,coupon_site,2023-03-06,281.1,6
8838,instagram,2023-02-22,973.61,7
8839,referral,2023-04-18,397.39,1
8840,organic,2023-01-03,233.18,11
8841,google,2023-03-27,1101.72,6
8842,referral,2023-04-29,249.18,3
8843,instagram,2023-06-09,1170.35,12
8844,coupon_site,2023-01-16,334.47,1
8845,google,2023-02-26,790.16,3
8846,organic,2023-05-11,149.35,12
8847,organic,2023-05-12,225.67,12
8848,instagram,2023-02-25,1120.02,6
8849,google,2023-06-02,671.34,6
8850,organic,2023-02-11,217.07,12
8851,coupon_site,2023-06-09,463.67,2
8852,organic,2023-03-25,164.03,3
8853,instagram,2023-05-13,1257.07,12
8854,instagram,2023-04-03,1061.34,1
8855,instagram,2023-04-29,872.65,1
8856,google,2023-06-25,993.42,12
8857,organic,2023-01-14,180.94,9
8858,google,2023-06-06,727.32,4
8859,google,2023-02-24,1158.47,7
8860,referral,2023-03-29,427.0,5
8861,google,2023-01-08,847.28,6
8862,coupon_site,2023-04-11,506.95,1
8863,organic,2023-04-23,229.94,12
8864,google,2023-03-26,861.83,5
8865,coupon_site,2023-02-18,352.11,1
8866,referral,2023-02-17,446.42,11
8867,google,2023-02-01,818.58,5
8868,organic,2023-06-04,257.32,12
8869,organic,2023-02-15,256.71,8
8870,instagram,2023-06-04,1384.06,5
8871,instagram,2023-04-02,870.56,1
8872,google,2023-03-10,762.9,11
8873,instagram,2023-05-02,1258.61,12
8874,referral,2023-05-05,375.87,12
8875,google,2023-03-13,1133.2,1
8876,google,2023-03-07,673.91,1
8877,google,2023-06-26,823.36,12
8878,organic,2023-06-23,178.82,12
8879,google,2023-05-12,776.09,2
8880,organic,2023-04-22,184.05,3
8881,organic,2023-01-18,231.76,5
8882,organic,2023-04-18,208.53,2
8883,google,2023-05-04,920.46,9
8884,organic,2023-03-31,194.16,2
8885,referral,2023-05-24,442.67,9
8886,organic,2023-05-05,189.85,2
8887,organic,2023-04-22,189.2,8
8888,google,2023-04-13,1035.38,12
8889,organic,2023-03-30,193.1,1
8890,instagram,2023-03-14,1547.62,12
8891,coupon_site,2023-05-15,296.64,1
8892,organic,2023-01-03,202.89,2
8893,coupon_site,2023-06-29,373.32,1
8894,organic,2023-03-11,211.5,2
8895,organic,2023-02-21,256.27,2
8896,referral,2023-03-11,314.9,7
8897,instagram,2023-05-04,1061.77,12
8898,google,2023-02-09,839.86,1
8899,organic,2023-06-04,221.02,8
8900,google,2023-01-04,714.99,6
8901,organic,2023-05-09,161.62,11
8902,referral,2023-01-20,296.32,9
8903,instagram,2023-05-23,1136.2,5
8904,instagram,2023-04-19,1264.84,3
8905,organic,2023-05-29,205.22,4
8906,instagram,2023-01-10,1154.17,2
8907,google,2023-03-21,1104.23,12
8908,instagram,2023-03-11,1487.87,12
8909,organic,2023-01-27,175.81,2
8910,referral,2023-01-25,350.16,8
8911,referral,2023-04-28,332.18,5
8912,organic,2023-06-21,244.89,12
8913,instagram,2023-04-12,1058.15,9
8914,instagram,2023-01-29,1083.04,1
8915,organic,2023-01-09,166.3,1
8916,referral,2023-01-06,342.06,6
8917,organic,2023-05-23,163.67,7
8918,google,2023-02-06,838.94,12
8919,google,2023-02-14,1083.27,8
8920,coupon_site,2023-04-18,501.64,5
8921,coupon_site,2023-04-03,416.98,1
8922,google,2023-03-24,1112.12,2
8923,organic,2023-01-31,239.25,1
8924,google,2023-04-12,863.01,2
8925,coupon_site,2023-06-07,412.29,1
8926,referral,2023-06-29,271.57,6
8927,instagram,2023-04-13,960.33,1
8928,instagram,2023-04-30,880.33,12
8929,coupon_site,2023-01-07,342.76,2
8930,coupon_site,2023-01-01,368.08,1
8931,coupon_site,2023-05-08,289.15,1
8932,google,2023-06-21,1066.14,7
8933,instagram,2023-04-15,1281.33,6
8934,coupon_site,2023-02-18,482.07,4
8935,referral,2023-03-01,299.18,12
8936,referral,2023-03-25,335.09,1
8937,referral,2023-05-01,302.02,1
8938,google,2023-05-21,921.04,2
8939,coupon_site,2023-03-02,285.25,1
8940,instagram,2023-01-03,901.1,12
8941,coupon_site,2023-04-27,456.01,1
8942,coupon_site,2023-03-20,344.64,2
8943,organic,2023-04-03,218.87,5
8944,instagram,2023-01-06,1188.13,11
8945,organic,2023-02-20,253.02,1
8946,referral,2023-02-17,309.23,12
8947,referral,2023-05-05,284.43,1
8948,coupon_site,2023-03-28,395.76,1
8949,referral,2023-06-05,415.57,6
8950,referral,2023-06-09,263.75,1
8951,instagram,2023-02-08,1332.63,1
8952,coupon_site,2023-06-17,298.02,1
8953,referral,2023-02-08,335.04,3
8954,google,2023-05-07,1163.58,6
8955,coupon_site,2023-05-13,429.96,1
8956,google,2023-05-19,1164.23,2
8957,coupon_site,2023-03-26,282.62,2
8958,instagram,2023-04-26,1161.98,12
8959,organic,2023-06-14,213.66,12
8960,google,2023-05-02,693.04,3
8961,coupon_site,2023-02-04,417.04,1
8962,instagram,2023-03-15,1383.51,1
8963,organic,2023-02-26,222.08,8
8964,coupon_site,2023-01-02,410.71,1
8965,instagram,2023-04-02,952.38,3
8966,coupon_site,2023-05-02,412.13,1
8967,referral,2023-05-17,360.93,2
8968,referral,2023-03-23,331.3,3
8969,organic,2023-03-23,244.85,11
8970,instagram,2023-03-15,1329.1,1
8971,organic,2023-06-07,206.08,12
8972,instagram,2023-06-22,1205.77,5
8973,google,2023-03-08,820.35,3
8974,referral,2023-01-07,425.45,9
8975,instagram,2023-04-24,1280.43,12
8976,coupon_site,2023-06-01,421.52,4
8977,google,2023-01-11,789.68,3
8978,instagram,2023-04-27,1223.32,6
8979,referral,2023-02-26,245.69,3
8980,instagram,2023-05-16,1262.41,1
8981,referral,2023-05-31,287.91,12
8982,google,2023-06-11,900.44,12
8983,referral,2023-02-06,379.63,2
8984,coupon_site,2023-02-09,504.34,4
8985,organic,2023-06-14,226.88,9
8986,referral,2023-01-19,440.93,2
8987,coupon_site,2023-05-03,335.41,1
8988,coupon_site,2023-03-22,291.26,6
8989,google,2023-01-24,1000.02,5
8990,referral,2023-06-09,293.32,6
8991,google,2023-04-12,909.35,6
8992,organic,2023-05-15,187.41,5
8993,instagram,2023-04-29,1282.82,1
8994,instagram,2023-02-23,1254.77,8
8995,instagram,2023-02-24,1547.25,2
8996,instagram,2023-04-07,1140.79,9
8997,google,2023-02-14,892.55,11
8998,instagram,2023-06-02,1347.95,12
8999,instagram,2023-06-26,1171.04,12
9000,referral,2023-05-23,379.34,9
9001,referral,2023-03-21,368.69,2
9002,coupon_site,2023-01-19,500.21,5
9003,google,2023-03-28,1089.53,1
9004,coupon_site,2023-04-01,419.3,1
9005,instagram,2023-04-19,1095.99,4
9006,google,2023-03-22,1056.86,1
9007,referral,2023-01-18,318.22,6
9008,instagram,2023-04-19,850.2,1
9009,google,2023-05-22,864.41,12
9010,google,2023-01-25,1096.48,1
9011,coupon_site,2023-02-12,326.49,1
9012,google,2023-01-11,1115.51,12
9013,instagram,2023-04-04,1512.77,1
9014,instagram,2023-06-11,938.02,1
9015,google,2023-03-11,642.01,2
9016,referral,2023-01-08,377.36,7
9017,coupon_site,2023-04-24,325.33,2
9018,instagram,2023-03-06,1467.16,7
9019,organic,2023-05-02,256.75,10
9020,instagram,2023-04-25,1485.83,12
9021,coupon_site,2023-05-01,302.99,4
9022,instagram,2023-02-08,1286.54,7
9023,instagram,2023-05-21,1022.04,1
9024,google,2023-06-15,1164.22,2
9025,organic,2023-02-24,187.93,12
9026,instagram,2023-05-20,858.75,5
9027,google,2023-01-02,779.3,6
9028,coupon_site,2023-03-11,423.09,1
9029,coupon_site,2023-01-18,487.05,1
9030,organic,2023-05-15,148.29,1
9031,instagram,2023-05-13,1162.82,1
9032,organic,2023-01-26,176.13,2
9033,google,2023-06-13,983.18,1
9034,coupon_site,2023-01-24,306.46,1
9035,organic,2023-05-12,206.51,4
9036,instagram,2023-06-25,1458.06,1
9037,coupon_site,2023-03-27,497.9,3
9038,coupon_site,2023-05-04,445.56,1
9039,referral,2023-06-13,365.84,1
9040,google,2023-05-28,881.09,12
9041,google,2023-04-12,963.02,5
9042,instagram,2023-01-30,1450.36,4
9043,coupon_site,2023-03-03,480.37,3
9044,google,2023-04-19,655.91,1
9045,google,2023-03-09,719.88,1
9046,organic,2023-02-01,212.68,1
9047,instagram,2023-05-27,1166.47,3
9048,organic,2023-05-04,214.82,1
9049,google,2023-04-06,855.05,7
9050,coupon_site,2023-05-09,296.42,1
9051,referral,2023-02-25,258.85,8
9052,instagram,2023-04-04,988.05,8
9053,instagram,2023-02-13,1124.84,1
9054,google,2023-02-26,1114.03,6
9055,google,2023-01-31,698.18,5
9056,google,2023-02-20,715.48,1
9057,referral,2023-02-08,403.97,1
9058,instagram,2023-04-20,1397.7,12
9059,coupon_site,2023-02-11,490.24,5
9060,instagram,2023-04-10,1504.14,1
9061,google,2023-01-04,1128.88,1
9062,coupon_site,2023-05-30,309.17,1
9063,organic,2023-06-08,219.82,9
9064,coupon_site,2023-01-02,354.47,1
9065,google,2023-03-22,1125.58,9
9066,google,2023-01-08,1139.76,11
9067,google,2023-04-10,691.46,1
9068,google,2023-01-13,1051.73,1
9069,coupon_site,2023-02-10,435.93,1
9070,referral,2023-06-28,440.9,4
9071,instagram,2023-02-22,1175.85,12
9072,coupon_site,2023-01-12,337.27,2
9073,instagram,2023-02-26,1351.55,1
9074,instagram,2023-01-28,1357.94,1
9075,organic,2023-01-11,200.78,6
9076,google,2023-01-10,638.78,3
9077,referral,2023-02-01,439.24,12
9078,google,2023-06-11,700.02,1
9079,coupon_site,2023-01-28,516.38,1
9080,referral,2023-02-04,454.38,1
9081,instagram,2023-01-17,1447.41,1
9082,organic,2023-04-10,191.08,2
9083,instagram,2023-03-28,1449.18,12
9084,google,2023-06-17,708.67,12
9085,organic,2023-05-11,239.32,12
9086,referral,2023-03-11,342.77,1
9087,instagram,2023-05-09,1312.56,2
9088,instagram,2023-01-21,875.55,12
9089,instagram,2023-01-21,957.04,10
9090,instagram,2023-02-18,1098.82,1
9091,coupon_site,2023-04-16,415.59,6
9092,referral,2023-02-14,400.18,1
9093,instagram,2023-03-06,1334.54,12
9094,instagram,2023-03-13,1314.57,3
9095,referral,2023-02-21,327.31,12
9096,coupon_site,2023-06-27,304.58,2
9097,instagram,2023-03-30,1501.93,12
9098,referral,2023-05-16,285.29,6
9099,coupon_site,2023-04-08,452.74,2
9100,google,2023-01-12,1138.02,6
9101,google,2023-03-21,1135.18,1
9102,google,2023-02-01,823.22,2
9103,referral,2023-06-24,293.34,3
9104,coupon_site,2023-01-06,476.04,2
9105,organic,2023-01-31,143.49,1
9106,coupon_site,2023-06-20,390.93,1
9107,referral,2023-02-22,316.42,12
9108,instagram,2023-05-25,1442.96,12
9109,coupon_site,2023-02-21,498.56,1
9110,referral,2023-06-04,245.72,1
9111,google,2023-05-18,1068.26,6
9112,referral,2023-01-13,364.67,9
9113,coupon_site,2023-01-22,335.99,2
9114,referral,2023-02-14,301.71,4
9115,organic,2023-03-15,181.59,3
9116,referral,2023-01-03,351.69,12
9117,organic,2023-03-13,194.75,3
9118,google,2023-06-16,859.57,1
9119,coupon_site,2023-05-04,458.27,1
9120,referral,2023-03-02,316.3,1
9121,organic,2023-01-09,187.73,1
9122,referral,2023-05-11,422.26,1
9123,referral,2023-06-13,358.32,12
9124,referral,2023-04-10,307.64,1
9125,instagram,2023-05-10,1449.79,1
9126,instagram,2023-01-16,1400.83,6
9127,coupon_site,2023-04-03,495.52,4
9128,instagram,2023-01-19,899.88,4
9129,organic,2023-04-21,194.4,2
9130,instagram,2023-05-19,1273.09,12
9131,organic,2023-01-17,213.05,12
9132,organic,2023-04-04,254.66,3
9133,coupon_site,2023-05-07,284.69,2
9134,instagram,2023-03-16,1468.41,8
9135,referral,2023-05-14,312.95,2
9136,coupon_site,2023-06-07,424.76,2
9137,instagram,2023-05-13,1533.86,12
9138,organic,2023-05-02,163.12,12
9139,google,2023-05-12,1037.7,10
9140,instagram,2023-03-07,1501.93,5
9141,referral,2023-01-03,428.02,4
9142,google,2023-06-21,772.94,6
9143,instagram,2023-05-30,1537.4,1
9144,instagram,2023-06-20,1147.58,2
9145,google,2023-06-18,1128.32,5
9146,referral,2023-04-12,437.08,6
9147,coupon_site,2023-03-31,466.96,1
9148,referral,2023-01-23,305.02,3
9149,referral,2023-06-20,259.95,1
9150,coupon_site,2023-04-20,515.0,3
9151,coupon_site,2023-02-07,465.8,1
9152,instagram,2023-06-22,1524.99,4
9153,organic,2023-06-06,240.05,11
9154,referral,2023-03-18,405.89,8
9155,organic,2023-04-02,250.09,1
9156,organic,2023-06-13,164.0,12
9157,organic,2023-03-17,206.62,5
9158,referral,2023-06-01,368.2,10
9159,instagram,2023-01-22,857.9,12
9160,referral,2023-02-24,328.57,1
9161,organic,2023-03-30,236.03,12
9162,coupon_site,2023-05-15,497.49,1
9163,coupon_site,2023-03-07,312.85,1
9164,instagram,2023-05-11,1286.99,10
9165,google,2023-02-10,945.68,3
9166,instagram,2023-06-24,1510.57,3
9167,organic,2023-06-16,163.41,5
9168,referral,2023-05-24,331.41,12
9169,instagram,2023-06-16,1547.86,2
9170,referral,2023-01-20,453.16,10
9171,referral,2023-02-08,245.37,10
9172,google,2023-03-28,772.74,1
9173,google,2023-03-29,712.67,12
9174,instagram,2023-05-13,1328.17,8
9175,instagram,2023-02-02,1094.03,11
9176,coupon_site,2023-06-07,465.96,3
9177,google,2023-03-16,672.02,12
9178,google,2023-04-26,760.51,1
9179,organic,2023-03-27,230.08,2
9180,coupon_site,2023-03-01,418.82,1
9181,organic,2023-01-18,159.76,12
9182,coupon_site,2023-06-10,517.33,2
9183,organic,2023-01-06,193.6,4
9184,instagram,2023-03-14,1236.26,2
9185,google,2023-01-06,926.97,5
9186,organic,2023-01-17,225.69,3
9187,coupon_site,2023-05-31,374.98,1
9188,organic,2023-04-11,142.36,2
9189,organic,2023-01-06,197.58,2
9190,organic,2023-01-08,155.34,7
9191,google,2023-01-23,1114.09,4
9192,organic,2023-06-16,177.47,3
9193,instagram,2023-04-06,1129.73,3
9194,coupon_site,2023-01-08,463.23,1
9195,organic,2023-02-19,178.84,5
9196,instagram,2023-03-04,984.29,6
9197,instagram,2023-05-07,1541.2,3
9198,google,2023-05-23,684.92,1
9199,referral,2023-03-16,452.75,12
9200,organic,2023-04-10,162.86,1
9201,referral,2023-05-24,316.46,5
9202,google,2023-01-11,1020.56,1
9203,google,2023-06-07,820.03,12
9204,referral,2023-03-27,358.46,2
9205,google,2023-05-09,855.82,12
9206,coupon_site,2023-04-21,355.76,2
9207,coupon_site,2023-01-31,366.08,2
9208,google,2023-05-14,1139.81,8
9209,referral,2023-03-31,450.97,12
9210,instagram,2023-03-02,1451.16,1
9211,coupon_site,2023-05-09,310.95,1
9212,referral,2023-03-01,374.62,4
9213,google,2023-01-13,909.69,1
9214,google,2023-03-31,816.74,2
9215,organic,2023-06-11,176.54,6
9216,coupon_site,2023-05-07,432.68,1
9217,referral,2023-05-29,422.42,1
9218,instagram,2023-06-07,1176.31,6
9219,referral,2023-04-07,340.25,4
9220,coupon_site,2023-02-19,320.73,9
9221,instagram,2023-06-17,999.04,12
9222,google,2023-05-06,1083.52,1
9223,google,2023-02-03,1058.06,1
9224,google,2023-06-26,853.55,10
9225,instagram,2023-02-05,1504.89,12
9226,instagram,2023-02-15,1490.16,12
9227,instagram,2023-03-25,1178.25,9
9228,organic,2023-01-07,144.42,8
9229,organic,2023-01-12,193.43,1
9230,instagram,2023-05-15,1032.6,9
9231,google,2023-01-08,964.6,12
9232,google,2023-04-10,776.49,7
9233,instagram,2023-05-10,985.92,12
9234,referral,2023-05-10,377.27,8
9235,organic,2023-06-02,146.09,6
9236,instagram,2023-01-07,1126.69,2
9237,instagram,2023-01-11,1254.96,2
9238,organic,2023-01-12,251.01,1
9239,referral,2023-05-09,416.07,3
9240,instagram,2023-06-10,1191.76,3
9241,instagram,2023-06-01,1299.85,12
9242,google,2023-02-15,888.08,12
9243,google,2023-03-23,834.2,7
9244,organic,2023-01-04,158.05,12
9245,organic,2023-01-01,207.49,2
9246,coupon_site,2023-06-17,346.07,1
9247,instagram,2023-05-11,1006.52,5
9248,instagram,2023-01-16,1254.35,4
9249,google,2023-06-08,1032.58,1
9250,referral,2023-06-02,452.64,2
9251,organic,2023-02-08,199.37,1
9252,organic,2023-03-21,185.84,12
9253,organic,2023-06-12,198.18,12
9254,referral,2023-06-16,257.74,3
9255,organic,2023-04-21,252.06,12
9256,organic,2023-01-28,189.57,11
9257,organic,2023-02-01,230.3,1
9258,coupon_site,2023-01-28,412.1,1
9259,google,2023-01-06,1120.63,1
9260,google,2023-02-25,840.38,2
9261,google,2023-05-01,756.81,3
9262,coupon_site,2023-05-25,324.26,11
9263,instagram,2023-03-29,863.25,5
